run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
6,20000,189.00,agent_5,321.00,207.00,319.00,226.00,229.00,189.00,322.00,310.00,295.00,312.00
6,40000,187.00,agent_0,187.00,207.00,319.00,226.00,229.00,189.00,322.00,310.00,295.00,312.00
6,60000,187.00,agent_0,187.00,192.00,319.00,226.00,229.00,189.00,322.00,310.00,295.00,312.00
6,80000,187.00,agent_0,187.00,192.00,188.00,226.00,229.00,189.00,322.00,310.00,295.00,312.00
6,100000,187.00,agent_0,187.00,192.00,188.00,194.00,229.00,189.00,322.00,310.00,295.00,312.00
6,120000,187.00,agent_0,187.00,192.00,188.00,194.00,187.00,189.00,322.00,310.00,295.00,312.00
6,140000,187.00,agent_0,187.00,192.00,188.00,194.00,187.00,189.00,322.00,310.00,295.00,189.00
6,160000,187.00,agent_0,187.00,192.00,188.00,194.00,187.00,189.00,209.00,310.00,295.00,189.00
6,180000,187.00,agent_0,187.00,192.00,188.00,194.00,187.00,189.00,209.00,188.00,295.00,189.00
6,200000,187.00,agent_0,187.00,192.00,188.00,194.00,187.00,189.00,209.00,188.00,187.00,189.00
