run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
7,20000,675.00,agent_7,893.00,850.00,784.00,1086.00,931.00,1149.00,883.00,675.00,970.00,1254.00
7,40000,675.00,agent_7,893.00,715.00,784.00,1086.00,931.00,1149.00,883.00,675.00,970.00,1254.00
7,60000,675.00,agent_7,893.00,715.00,784.00,1086.00,931.00,1149.00,709.00,675.00,970.00,1254.00
7,80000,675.00,agent_7,714.00,715.00,784.00,1086.00,931.00,1149.00,709.00,675.00,970.00,1254.00
7,100000,675.00,agent_7,714.00,715.00,784.00,1086.00,931.00,711.00,709.00,675.00,970.00,1254.00
7,120000,635.00,agent_9,714.00,715.00,784.00,1086.00,931.00,711.00,709.00,675.00,970.00,635.00
7,140000,635.00,agent_9,714.00,715.00,784.00,1086.00,931.00,711.00,709.00,675.00,637.00,635.00
7,160000,633.00,agent_3,714.00,715.00,784.00,633.00,931.00,711.00,709.00,675.00,637.00,635.00
7,180000,633.00,agent_3,714.00,715.00,784.00,633.00,679.00,711.00,709.00,675.00,637.00,635.00
7,200000,633.00,agent_3,714.00,715.00,634.00,633.00,679.00,711.00,709.00,675.00,637.00,635.00
