run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
2,20000,869.00,agent_9,912.00,893.00,932.00,1414.00,1295.00,1102.00,1080.00,1260.00,1095.00,869.00
2,40000,749.00,agent_2,912.00,893.00,749.00,1414.00,1295.00,1102.00,1080.00,1260.00,1095.00,869.00
2,60000,696.00,agent_5,912.00,893.00,749.00,1414.00,1295.00,696.00,1080.00,1260.00,1095.00,869.00
2,80000,684.00,agent_4,912.00,893.00,749.00,1414.00,684.00,696.00,1080.00,1260.00,1095.00,869.00
2,100000,684.00,agent_4,722.00,893.00,749.00,1414.00,684.00,696.00,1080.00,1260.00,1095.00,869.00
2,120000,662.00,agent_8,722.00,893.00,749.00,1414.00,684.00,696.00,1080.00,1260.00,662.00,869.00
2,140000,662.00,agent_8,722.00,893.00,749.00,1414.00,684.00,696.00,1080.00,773.00,662.00,869.00
2,160000,662.00,agent_8,722.00,695.00,749.00,1414.00,684.00,696.00,1080.00,773.00,662.00,869.00
2,180000,662.00,agent_8,722.00,695.00,749.00,1414.00,684.00,696.00,767.00,773.00,662.00,869.00
2,200000,662.00,agent_8,722.00,695.00,749.00,850.00,684.00,696.00,767.00,773.00,662.00,869.00
