run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
5,20000,404.00,agent_0,404.00,551.00,565.00,557.00,576.00,670.00,605.00,537.00,540.00,537.00
5,40000,402.00,agent_3,404.00,551.00,565.00,402.00,576.00,670.00,605.00,537.00,540.00,537.00
5,60000,398.00,agent_9,404.00,551.00,565.00,402.00,576.00,670.00,605.00,537.00,540.00,398.00
5,80000,398.00,agent_9,404.00,551.00,402.00,402.00,576.00,670.00,605.00,537.00,540.00,398.00
5,100000,393.00,agent_8,404.00,551.00,402.00,402.00,576.00,670.00,605.00,537.00,393.00,398.00
5,120000,390.00,agent_6,404.00,551.00,402.00,402.00,576.00,670.00,390.00,537.00,393.00,398.00
5,140000,390.00,agent_6,404.00,551.00,402.00,402.00,576.00,405.00,390.00,537.00,393.00,398.00
5,160000,390.00,agent_6,404.00,551.00,402.00,402.00,401.00,405.00,390.00,537.00,393.00,398.00
5,180000,389.00,agent_1,404.00,389.00,402.00,402.00,401.00,405.00,390.00,537.00,393.00,398.00
5,200000,383.00,agent_7,404.00,389.00,402.00,402.00,401.00,405.00,390.00,383.00,393.00,398.00
