run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
9,20000,442.00,agent_4,547.00,604.00,583.00,602.00,442.00,567.00,711.00,562.00,534.00,569.00
9,40000,442.00,agent_4,547.00,458.00,583.00,602.00,442.00,567.00,711.00,562.00,534.00,569.00
9,60000,414.00,agent_2,547.00,458.00,414.00,602.00,442.00,567.00,711.00,562.00,534.00,569.00
9,80000,414.00,agent_2,547.00,458.00,414.00,602.00,442.00,421.00,711.00,562.00,534.00,569.00
9,100000,414.00,agent_2,547.00,458.00,414.00,414.00,442.00,421.00,711.00,562.00,534.00,569.00
9,120000,414.00,agent_2,547.00,458.00,414.00,414.00,442.00,421.00,711.00,562.00,534.00,480.00
9,140000,414.00,agent_2,547.00,458.00,414.00,414.00,442.00,421.00,448.00,562.00,534.00,480.00
9,160000,414.00,agent_2,432.00,458.00,414.00,414.00,442.00,421.00,448.00,562.00,534.00,480.00
9,180000,413.00,agent_8,432.00,458.00,414.00,414.00,442.00,421.00,448.00,562.00,413.00,480.00
9,200000,413.00,agent_8,432.00,458.00,414.00,414.00,442.00,421.00,448.00,438.00,413.00,480.00
