run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
10,20000,178.00,agent_0,178.00,214.00,192.00,203.00,215.00,204.00,231.00,204.00,229.00,208.00
10,40000,173.00,agent_2,178.00,214.00,173.00,203.00,178.00,181.00,231.00,204.00,176.00,208.00
10,60000,173.00,agent_2,178.00,181.00,173.00,178.00,173.00,181.00,231.00,178.00,176.00,181.00
10,80000,173.00,agent_2,173.00,173.00,173.00,173.00,173.00,173.00,176.00,173.00,176.00,173.00
10,100000,173.00,agent_2,173.00,173.00,173.00,173.00,173.00,173.00,176.00,173.00,176.00,173.00
10,120000,173.00,agent_2,173.00,173.00,173.00,173.00,173.00,173.00,173.00,173.00,173.00,173.00
10,140000,173.00,agent_2,173.00,173.00,173.00,173.00,173.00,173.00,173.00,173.00,173.00,173.00
10,160000,173.00,agent_2,173.00,173.00,173.00,173.00,173.00,173.00,173.00,173.00,173.00,173.00
10,180000,173.00,agent_2,173.00,173.00,173.00,173.00,173.00,173.00,173.00,173.00,173.00,173.00
10,200000,173.00,agent_2,173.00,173.00,173.00,173.00,173.00,173.00,173.00,173.00,173.00,173.00
