run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
6,20000,500.00,agent_9,523.00,597.00,546.00,549.00,558.00,647.00,587.00,577.00,582.00,500.00
6,40000,500.00,agent_9,523.00,597.00,546.00,549.00,558.00,647.00,587.00,577.00,582.00,500.00
6,60000,494.00,agent_6,523.00,597.00,546.00,549.00,558.00,647.00,494.00,577.00,582.00,500.00
6,80000,429.00,agent_7,523.00,597.00,546.00,549.00,558.00,647.00,494.00,429.00,582.00,500.00
6,100000,429.00,agent_7,523.00,597.00,493.00,549.00,558.00,647.00,494.00,429.00,582.00,500.00
6,120000,429.00,agent_7,523.00,597.00,493.00,549.00,558.00,647.00,494.00,429.00,500.00,500.00
6,140000,429.00,agent_7,474.00,597.00,493.00,549.00,558.00,647.00,494.00,429.00,500.00,500.00
6,160000,429.00,agent_7,474.00,597.00,493.00,549.00,437.00,647.00,494.00,429.00,500.00,500.00
6,180000,429.00,agent_7,474.00,597.00,493.00,549.00,437.00,454.00,494.00,429.00,500.00,500.00
6,200000,407.00,agent_3,474.00,597.00,493.00,407.00,437.00,454.00,494.00,429.00,500.00,500.00
6,220000,407.00,agent_3,474.00,458.00,493.00,407.00,437.00,454.00,494.00,429.00,500.00,500.00
