run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
3,20000,495.00,agent_6,555.00,627.00,521.00,584.00,532.00,529.00,495.00,632.00,599.00,553.00
3,40000,436.00,agent_0,436.00,627.00,521.00,584.00,532.00,529.00,495.00,632.00,599.00,553.00
3,60000,436.00,agent_0,436.00,627.00,521.00,492.00,532.00,529.00,495.00,632.00,599.00,553.00
3,80000,436.00,agent_0,436.00,627.00,440.00,492.00,442.00,529.00,495.00,632.00,599.00,553.00
3,100000,436.00,agent_0,436.00,627.00,440.00,492.00,442.00,529.00,495.00,632.00,599.00,553.00
3,120000,436.00,agent_0,436.00,627.00,440.00,492.00,442.00,474.00,495.00,632.00,599.00,553.00
3,140000,401.00,agent_8,436.00,627.00,440.00,492.00,442.00,474.00,495.00,632.00,401.00,553.00
3,160000,401.00,agent_8,436.00,627.00,440.00,492.00,442.00,474.00,495.00,431.00,401.00,553.00
3,180000,401.00,agent_8,436.00,627.00,440.00,492.00,442.00,474.00,495.00,431.00,401.00,453.00
3,200000,401.00,agent_8,436.00,426.00,440.00,492.00,442.00,474.00,495.00,431.00,401.00,453.00
