run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
9,20000,413.00,agent_5,573.00,573.00,614.00,646.00,567.00,413.00,558.00,592.00,558.00,535.00
9,40000,411.00,agent_7,573.00,573.00,614.00,646.00,567.00,413.00,558.00,411.00,558.00,535.00
9,60000,397.00,agent_4,573.00,573.00,614.00,646.00,397.00,413.00,558.00,411.00,558.00,535.00
9,80000,388.00,agent_8,573.00,573.00,614.00,646.00,397.00,413.00,558.00,411.00,388.00,535.00
9,100000,388.00,agent_8,400.00,573.00,614.00,646.00,397.00,413.00,558.00,411.00,388.00,535.00
9,120000,388.00,agent_8,400.00,573.00,614.00,646.00,397.00,413.00,558.00,411.00,388.00,404.00
9,140000,388.00,agent_8,400.00,397.00,614.00,646.00,397.00,413.00,558.00,411.00,388.00,404.00
9,160000,388.00,agent_8,400.00,397.00,406.00,646.00,397.00,413.00,558.00,411.00,388.00,404.00
9,180000,388.00,agent_8,400.00,397.00,406.00,403.00,397.00,413.00,558.00,411.00,388.00,404.00
9,200000,388.00,agent_8,400.00,397.00,406.00,403.00,397.00,413.00,390.00,411.00,388.00,404.00
