run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
8,20000,525.00,agent_0,525.00,542.00,544.00,544.00,531.00,647.00,557.00,568.00,528.00,577.00
8,40000,525.00,agent_0,525.00,542.00,544.00,544.00,531.00,647.00,557.00,568.00,528.00,577.00
8,60000,525.00,agent_0,525.00,542.00,544.00,544.00,531.00,647.00,557.00,568.00,528.00,577.00
8,80000,512.00,agent_7,525.00,542.00,544.00,544.00,531.00,647.00,557.00,512.00,528.00,577.00
8,100000,479.00,agent_4,525.00,542.00,544.00,544.00,479.00,647.00,557.00,512.00,528.00,577.00
8,120000,410.00,agent_8,525.00,542.00,544.00,544.00,479.00,647.00,557.00,512.00,410.00,577.00
8,140000,410.00,agent_8,525.00,542.00,544.00,544.00,479.00,463.00,557.00,512.00,410.00,577.00
8,160000,392.00,agent_1,525.00,392.00,544.00,544.00,479.00,463.00,557.00,512.00,410.00,577.00
8,180000,389.00,agent_9,525.00,392.00,544.00,544.00,479.00,463.00,557.00,512.00,410.00,389.00
8,200000,389.00,agent_9,410.00,392.00,544.00,544.00,479.00,463.00,557.00,512.00,410.00,389.00
8,220000,389.00,agent_9,410.00,392.00,544.00,405.00,479.00,463.00,557.00,512.00,410.00,389.00
8,240000,388.00,agent_6,410.00,392.00,544.00,405.00,479.00,463.00,388.00,512.00,410.00,389.00
8,260000,388.00,agent_6,410.00,392.00,418.00,405.00,479.00,463.00,388.00,512.00,410.00,389.00
