run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
4,20000,702.00,agent_4,1163.00,1137.00,868.00,1002.00,702.00,1204.00,969.00,1146.00,1242.00,1131.00
4,40000,702.00,agent_4,774.00,1137.00,868.00,1002.00,702.00,1204.00,969.00,1146.00,1242.00,1131.00
4,60000,682.00,agent_6,774.00,1137.00,868.00,1002.00,702.00,1204.00,682.00,1146.00,1242.00,1131.00
4,80000,682.00,agent_6,774.00,1137.00,868.00,1002.00,702.00,706.00,682.00,1146.00,1242.00,1131.00
4,100000,652.00,agent_1,774.00,652.00,868.00,1002.00,702.00,706.00,682.00,1146.00,1242.00,1131.00
4,120000,652.00,agent_1,774.00,652.00,868.00,1002.00,702.00,706.00,682.00,1146.00,1242.00,706.00
4,140000,652.00,agent_1,774.00,652.00,683.00,1002.00,702.00,706.00,682.00,1146.00,1242.00,706.00
4,160000,652.00,agent_1,774.00,652.00,683.00,1002.00,702.00,706.00,682.00,701.00,1242.00,706.00
4,180000,652.00,agent_1,774.00,652.00,683.00,1002.00,702.00,706.00,682.00,701.00,782.00,706.00
4,200000,652.00,agent_1,774.00,652.00,683.00,751.00,702.00,706.00,682.00,701.00,782.00,706.00
