run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
2,20000,931.00,agent_5,2008.00,1446.00,1733.00,1840.00,1912.00,931.00,2026.00,1792.00,1991.00,1715.00
2,40000,931.00,agent_5,2008.00,1446.00,961.00,1840.00,1912.00,931.00,2026.00,1792.00,1991.00,1715.00
2,60000,931.00,agent_5,2008.00,1446.00,961.00,1840.00,933.00,931.00,2026.00,1792.00,1991.00,1715.00
2,80000,931.00,agent_5,2008.00,1446.00,961.00,936.00,933.00,931.00,2026.00,1792.00,1991.00,1715.00
2,100000,922.00,agent_6,2008.00,1446.00,961.00,936.00,933.00,931.00,922.00,1792.00,1991.00,1715.00
2,120000,922.00,agent_6,2008.00,929.00,961.00,936.00,933.00,931.00,922.00,1792.00,1991.00,1715.00
2,140000,922.00,agent_6,2008.00,929.00,961.00,936.00,933.00,931.00,922.00,1792.00,1991.00,944.00
2,160000,922.00,agent_6,927.00,929.00,961.00,936.00,933.00,931.00,922.00,1792.00,1991.00,944.00
2,180000,922.00,agent_6,927.00,929.00,961.00,936.00,933.00,931.00,922.00,938.00,1991.00,944.00
2,200000,917.00,agent_8,927.00,929.00,961.00,936.00,933.00,931.00,922.00,938.00,917.00,944.00
