run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
6,20000,654.00,agent_8,1022.00,905.00,1200.00,1110.00,1105.00,975.00,1068.00,996.00,654.00,1119.00
6,40000,654.00,agent_8,1022.00,905.00,1200.00,1110.00,1105.00,975.00,1068.00,751.00,654.00,1119.00
6,60000,654.00,agent_8,1022.00,905.00,1200.00,741.00,1105.00,975.00,1068.00,751.00,654.00,1119.00
6,80000,654.00,agent_8,1022.00,905.00,742.00,741.00,1105.00,975.00,1068.00,751.00,654.00,1119.00
6,100000,654.00,agent_8,1022.00,693.00,742.00,741.00,1105.00,975.00,1068.00,751.00,654.00,1119.00
6,120000,654.00,agent_8,680.00,693.00,742.00,741.00,1105.00,975.00,1068.00,751.00,654.00,1119.00
6,140000,654.00,agent_8,680.00,693.00,742.00,741.00,719.00,975.00,1068.00,751.00,654.00,1119.00
6,160000,654.00,agent_8,680.00,693.00,742.00,741.00,719.00,717.00,1068.00,751.00,654.00,1119.00
6,180000,654.00,agent_8,680.00,693.00,742.00,741.00,719.00,717.00,1068.00,751.00,654.00,742.00
6,200000,654.00,agent_8,680.00,693.00,742.00,741.00,719.00,717.00,681.00,751.00,654.00,742.00
