run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
4,20000,717.00,agent_3,922.00,1073.00,1196.00,717.00,923.00,951.00,1070.00,950.00,1235.00,1125.00
4,40000,717.00,agent_3,922.00,1073.00,1196.00,717.00,923.00,718.00,1070.00,950.00,1235.00,1125.00
4,60000,717.00,agent_3,922.00,1073.00,1196.00,717.00,724.00,718.00,1070.00,950.00,1235.00,1125.00
4,80000,699.00,agent_1,922.00,699.00,1196.00,717.00,724.00,718.00,1070.00,950.00,1235.00,1125.00
4,100000,699.00,agent_1,922.00,699.00,1196.00,717.00,724.00,718.00,1070.00,950.00,772.00,1125.00
4,120000,693.00,agent_7,922.00,699.00,1196.00,717.00,724.00,718.00,1070.00,693.00,772.00,1125.00
4,140000,693.00,agent_7,922.00,699.00,1196.00,717.00,724.00,718.00,694.00,693.00,772.00,1125.00
4,160000,693.00,agent_7,922.00,699.00,693.00,717.00,724.00,718.00,694.00,693.00,772.00,1125.00
4,180000,632.00,agent_9,922.00,699.00,693.00,717.00,724.00,718.00,694.00,693.00,772.00,632.00
4,200000,627.00,agent_0,627.00,699.00,693.00,717.00,724.00,718.00,694.00,693.00,772.00,632.00
