run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
2,20000,423.00,agent_1,545.00,423.00,558.00,571.00,605.00,583.00,627.00,524.00,566.00,566.00
2,40000,423.00,agent_1,441.00,423.00,558.00,571.00,605.00,583.00,627.00,524.00,566.00,566.00
2,60000,423.00,agent_1,441.00,423.00,558.00,571.00,605.00,583.00,627.00,524.00,566.00,566.00
2,80000,423.00,agent_1,441.00,423.00,558.00,571.00,605.00,583.00,627.00,524.00,566.00,566.00
2,100000,423.00,agent_1,441.00,423.00,558.00,494.00,605.00,583.00,627.00,524.00,566.00,566.00
2,120000,423.00,agent_1,441.00,423.00,558.00,494.00,605.00,583.00,547.00,524.00,566.00,566.00
2,140000,423.00,agent_1,441.00,423.00,558.00,494.00,605.00,583.00,547.00,524.00,566.00,566.00
2,160000,423.00,agent_1,441.00,423.00,558.00,494.00,605.00,583.00,547.00,524.00,566.00,566.00
2,180000,423.00,agent_1,441.00,423.00,558.00,494.00,605.00,583.00,547.00,524.00,566.00,566.00
2,200000,423.00,agent_1,441.00,423.00,558.00,494.00,605.00,583.00,547.00,524.00,566.00,566.00
2,220000,423.00,agent_1,423.00,423.00,558.00,423.00,548.00,521.00,547.00,524.00,423.00,566.00
