run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
10,20000,503.00,agent_5,545.00,581.00,613.00,628.00,550.00,503.00,558.00,568.00,551.00,556.00
10,40000,470.00,agent_6,545.00,581.00,613.00,628.00,550.00,503.00,470.00,568.00,551.00,556.00
10,60000,465.00,agent_1,545.00,465.00,613.00,628.00,550.00,503.00,470.00,568.00,551.00,556.00
10,80000,435.00,agent_2,545.00,465.00,435.00,628.00,550.00,503.00,470.00,568.00,551.00,556.00
10,100000,435.00,agent_2,545.00,465.00,435.00,628.00,550.00,503.00,470.00,568.00,551.00,556.00
10,120000,414.00,agent_3,545.00,465.00,435.00,414.00,550.00,503.00,470.00,568.00,551.00,556.00
10,140000,414.00,agent_3,545.00,465.00,435.00,414.00,550.00,503.00,470.00,568.00,551.00,448.00
10,160000,405.00,agent_0,405.00,465.00,435.00,414.00,550.00,503.00,470.00,568.00,551.00,448.00
10,180000,400.00,agent_4,405.00,465.00,435.00,414.00,400.00,503.00,470.00,568.00,551.00,448.00
10,200000,400.00,agent_4,405.00,465.00,435.00,414.00,400.00,503.00,470.00,568.00,407.00,448.00
10,220000,400.00,agent_4,405.00,465.00,435.00,414.00,400.00,503.00,470.00,404.00,407.00,448.00
