run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
1,20000,196.00,agent_8,211.00,295.00,315.00,313.00,306.00,207.00,216.00,306.00,196.00,256.00
1,40000,195.00,agent_5,196.00,295.00,315.00,313.00,306.00,195.00,196.00,306.00,196.00,256.00
1,60000,195.00,agent_5,196.00,295.00,315.00,313.00,306.00,195.00,195.00,306.00,196.00,256.00
1,80000,195.00,agent_5,196.00,223.00,230.00,313.00,306.00,195.00,195.00,201.00,195.00,214.00
1,100000,195.00,agent_5,195.00,195.00,230.00,201.00,198.00,195.00,195.00,201.00,195.00,214.00
1,120000,195.00,agent_5,195.00,195.00,195.00,195.00,198.00,195.00,195.00,195.00,195.00,195.00
1,140000,195.00,agent_5,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00
1,160000,195.00,agent_5,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00
1,180000,195.00,agent_5,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00
1,200000,195.00,agent_5,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00
