run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
8,20000,196.00,agent_4,216.00,218.00,214.00,306.00,196.00,207.00,210.00,299.00,316.00,296.00
8,40000,196.00,agent_4,196.00,218.00,214.00,306.00,196.00,207.00,210.00,299.00,316.00,296.00
8,60000,195.00,agent_1,196.00,195.00,214.00,306.00,196.00,207.00,210.00,299.00,316.00,296.00
8,80000,195.00,agent_1,196.00,195.00,214.00,306.00,196.00,207.00,210.00,299.00,195.00,296.00
8,100000,195.00,agent_1,196.00,195.00,196.00,306.00,196.00,207.00,210.00,299.00,195.00,296.00
8,120000,195.00,agent_1,196.00,195.00,196.00,306.00,196.00,207.00,196.00,299.00,195.00,296.00
8,140000,195.00,agent_1,196.00,195.00,196.00,306.00,196.00,207.00,196.00,196.00,195.00,296.00
8,160000,195.00,agent_1,196.00,195.00,196.00,306.00,196.00,195.00,196.00,196.00,195.00,296.00
8,180000,194.00,agent_3,196.00,195.00,196.00,194.00,196.00,195.00,196.00,196.00,195.00,296.00
8,200000,194.00,agent_3,196.00,195.00,196.00,194.00,196.00,195.00,196.00,196.00,195.00,209.00
