run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
9,20000,671.00,agent_7,1022.00,1015.00,1289.00,1123.00,878.00,1159.00,879.00,671.00,1140.00,1054.00
9,40000,660.00,agent_8,1022.00,1015.00,1289.00,1123.00,878.00,1159.00,879.00,671.00,660.00,1054.00
9,60000,622.00,agent_5,1022.00,1015.00,1289.00,1123.00,878.00,622.00,879.00,671.00,660.00,1054.00
9,80000,622.00,agent_5,648.00,1015.00,1289.00,1123.00,878.00,622.00,879.00,671.00,660.00,1054.00
9,100000,622.00,agent_5,648.00,1015.00,1289.00,1123.00,643.00,622.00,879.00,671.00,660.00,1054.00
9,120000,622.00,agent_5,648.00,1015.00,649.00,1123.00,643.00,622.00,879.00,671.00,660.00,1054.00
9,140000,622.00,agent_5,648.00,1015.00,649.00,1123.00,643.00,622.00,654.00,671.00,660.00,1054.00
9,160000,622.00,agent_5,648.00,1015.00,649.00,1123.00,643.00,622.00,654.00,671.00,660.00,651.00
9,180000,622.00,agent_5,648.00,646.00,649.00,1123.00,643.00,622.00,654.00,671.00,660.00,651.00
9,200000,622.00,agent_5,648.00,646.00,649.00,664.00,643.00,622.00,654.00,671.00,660.00,651.00
