run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
5,20000,196.00,agent_1,207.00,196.00,299.00,207.00,208.00,312.00,316.00,216.00,319.00,305.00
5,40000,195.00,agent_3,195.00,196.00,299.00,195.00,196.00,312.00,316.00,195.00,319.00,305.00
5,60000,193.00,agent_9,193.00,195.00,299.00,195.00,193.00,312.00,316.00,195.00,319.00,193.00
5,80000,193.00,agent_9,193.00,193.00,218.00,193.00,193.00,201.00,316.00,195.00,319.00,193.00
5,100000,193.00,agent_9,193.00,193.00,218.00,193.00,193.00,201.00,230.00,193.00,218.00,193.00
5,120000,193.00,agent_9,193.00,193.00,218.00,193.00,193.00,193.00,230.00,193.00,218.00,193.00
5,140000,193.00,agent_9,193.00,193.00,193.00,193.00,193.00,193.00,193.00,193.00,193.00,193.00
5,160000,193.00,agent_9,193.00,193.00,193.00,193.00,193.00,193.00,193.00,193.00,193.00,193.00
5,180000,193.00,agent_9,193.00,193.00,193.00,193.00,193.00,193.00,193.00,193.00,193.00,193.00
5,200000,193.00,agent_9,193.00,193.00,193.00,193.00,193.00,193.00,193.00,193.00,193.00,193.00
