run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
3,20000,500.00,agent_3,573.00,545.00,529.00,500.00,564.00,570.00,561.00,546.00,551.00,580.00
3,40000,500.00,agent_3,573.00,545.00,529.00,500.00,564.00,570.00,561.00,546.00,551.00,580.00
3,60000,500.00,agent_3,573.00,545.00,529.00,500.00,564.00,570.00,561.00,546.00,551.00,580.00
3,80000,500.00,agent_3,573.00,545.00,529.00,500.00,564.00,570.00,561.00,546.00,509.00,580.00
3,100000,500.00,agent_3,573.00,545.00,529.00,500.00,564.00,570.00,561.00,546.00,509.00,580.00
3,120000,500.00,agent_3,573.00,545.00,529.00,500.00,564.00,570.00,561.00,546.00,509.00,580.00
3,140000,478.00,agent_2,573.00,545.00,478.00,500.00,564.00,570.00,561.00,546.00,509.00,580.00
3,160000,478.00,agent_2,573.00,545.00,478.00,500.00,564.00,570.00,489.00,546.00,509.00,580.00
3,180000,470.00,agent_1,573.00,470.00,478.00,500.00,564.00,570.00,489.00,546.00,509.00,580.00
3,200000,470.00,agent_1,573.00,470.00,478.00,500.00,474.00,570.00,489.00,546.00,509.00,580.00
3,220000,426.00,agent_7,573.00,470.00,478.00,500.00,474.00,570.00,489.00,426.00,509.00,580.00
3,240000,426.00,agent_7,573.00,470.00,478.00,500.00,474.00,570.00,489.00,426.00,509.00,441.00
3,260000,426.00,agent_7,573.00,470.00,478.00,441.00,474.00,570.00,489.00,426.00,509.00,441.00
3,280000,408.00,agent_8,573.00,470.00,478.00,441.00,474.00,570.00,489.00,426.00,408.00,441.00
3,300000,394.00,agent_5,573.00,470.00,478.00,441.00,474.00,394.00,489.00,426.00,408.00,441.00
3,320000,385.00,agent_0,385.00,470.00,478.00,441.00,474.00,394.00,489.00,426.00,408.00,441.00
