run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
3,20000,507.00,agent_2,598.00,552.00,507.00,546.00,578.00,517.00,573.00,559.00,558.00,553.00
3,40000,507.00,agent_2,598.00,552.00,507.00,546.00,578.00,517.00,573.00,559.00,558.00,553.00
3,60000,476.00,agent_3,598.00,552.00,507.00,476.00,578.00,517.00,573.00,559.00,558.00,553.00
3,80000,476.00,agent_3,598.00,552.00,507.00,476.00,578.00,517.00,493.00,559.00,558.00,553.00
3,100000,476.00,agent_3,598.00,552.00,507.00,476.00,578.00,517.00,493.00,559.00,558.00,553.00
3,120000,476.00,agent_3,598.00,552.00,507.00,476.00,578.00,517.00,493.00,559.00,558.00,553.00
3,140000,476.00,agent_3,598.00,552.00,476.00,476.00,578.00,517.00,493.00,559.00,558.00,553.00
3,160000,476.00,agent_3,598.00,552.00,476.00,476.00,578.00,517.00,493.00,559.00,558.00,480.00
3,180000,476.00,agent_3,598.00,552.00,476.00,476.00,578.00,517.00,493.00,559.00,558.00,480.00
3,200000,429.00,agent_5,598.00,552.00,476.00,476.00,578.00,429.00,476.00,559.00,558.00,480.00
3,220000,429.00,agent_5,503.00,552.00,476.00,476.00,578.00,429.00,476.00,559.00,558.00,480.00
