run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
4,20000,430.00,agent_2,560.00,624.00,430.00,547.00,562.00,453.00,582.00,583.00,526.00,509.00
4,40000,420.00,agent_3,560.00,624.00,430.00,420.00,562.00,453.00,582.00,583.00,526.00,509.00
4,60000,403.00,agent_5,560.00,624.00,430.00,420.00,562.00,403.00,582.00,583.00,526.00,509.00
4,80000,390.00,agent_9,560.00,624.00,430.00,420.00,562.00,403.00,582.00,583.00,526.00,390.00
4,100000,390.00,agent_9,405.00,624.00,430.00,420.00,562.00,403.00,582.00,583.00,526.00,390.00
4,120000,390.00,agent_9,405.00,624.00,430.00,420.00,562.00,403.00,392.00,583.00,526.00,390.00
4,140000,390.00,agent_9,405.00,624.00,430.00,420.00,562.00,403.00,392.00,583.00,391.00,390.00
4,160000,390.00,agent_9,405.00,624.00,430.00,420.00,395.00,403.00,392.00,583.00,391.00,390.00
4,180000,390.00,agent_9,405.00,624.00,430.00,420.00,395.00,403.00,392.00,409.00,391.00,390.00
4,200000,390.00,agent_9,405.00,398.00,430.00,420.00,395.00,403.00,392.00,409.00,391.00,390.00
