run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
10,20000,647.00,agent_4,919.00,900.00,983.00,1223.00,647.00,1181.00,1191.00,968.00,877.00,948.00
10,40000,647.00,agent_4,919.00,900.00,983.00,1223.00,647.00,1181.00,1191.00,656.00,877.00,948.00
10,60000,647.00,agent_4,919.00,900.00,983.00,1223.00,647.00,1181.00,1191.00,656.00,658.00,948.00
10,80000,647.00,agent_4,919.00,651.00,983.00,1223.00,647.00,1181.00,1191.00,656.00,658.00,948.00
10,100000,647.00,agent_4,919.00,651.00,983.00,648.00,647.00,1181.00,1191.00,656.00,658.00,948.00
10,120000,647.00,agent_4,668.00,651.00,983.00,648.00,647.00,1181.00,1191.00,656.00,658.00,948.00
10,140000,647.00,agent_4,668.00,651.00,690.00,648.00,647.00,1181.00,1191.00,656.00,658.00,948.00
10,160000,647.00,agent_4,668.00,651.00,690.00,648.00,647.00,648.00,1191.00,656.00,658.00,948.00
10,180000,644.00,agent_6,668.00,651.00,690.00,648.00,647.00,648.00,644.00,656.00,658.00,948.00
10,200000,644.00,agent_6,668.00,651.00,690.00,648.00,647.00,648.00,644.00,656.00,658.00,654.00
