run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
10,20000,128.00,agent_9,140.00,140.00,140.00,140.00,140.00,140.00,140.00,140.00,140.00,128.00
10,40000,128.00,agent_9,140.00,140.00,140.00,128.00,140.00,140.00,140.00,140.00,140.00,128.00
10,60000,128.00,agent_9,140.00,140.00,128.00,128.00,140.00,140.00,140.00,140.00,140.00,128.00
10,80000,128.00,agent_9,140.00,140.00,128.00,128.00,140.00,140.00,140.00,128.00,140.00,128.00
10,100000,126.00,agent_5,140.00,140.00,128.00,128.00,140.00,126.00,140.00,128.00,140.00,128.00
10,120000,126.00,agent_5,140.00,140.00,128.00,128.00,140.00,126.00,140.00,128.00,128.00,128.00
10,140000,126.00,agent_5,140.00,140.00,128.00,128.00,140.00,126.00,128.00,128.00,128.00,128.00
10,160000,126.00,agent_5,128.00,140.00,128.00,128.00,140.00,126.00,128.00,128.00,128.00,128.00
10,180000,126.00,agent_5,128.00,140.00,128.00,128.00,128.00,126.00,128.00,128.00,128.00,128.00
10,200000,126.00,agent_5,128.00,128.00,128.00,128.00,128.00,126.00,128.00,128.00,128.00,128.00
