run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
9,20000,124.00,agent_5,140.00,140.00,140.00,140.00,140.00,124.00,140.00,140.00,140.00,140.00
9,40000,116.00,agent_8,140.00,140.00,140.00,140.00,140.00,124.00,140.00,116.00,116.00,140.00
9,60000,116.00,agent_8,140.00,140.00,140.00,140.00,140.00,124.00,140.00,116.00,116.00,140.00
9,80000,116.00,agent_8,140.00,140.00,140.00,140.00,116.00,124.00,140.00,116.00,116.00,140.00
9,100000,116.00,agent_8,140.00,140.00,140.00,116.00,116.00,124.00,140.00,116.00,116.00,140.00
9,120000,116.00,agent_8,140.00,140.00,140.00,116.00,116.00,124.00,140.00,116.00,116.00,116.00
9,140000,116.00,agent_8,116.00,140.00,140.00,116.00,116.00,124.00,140.00,116.00,116.00,116.00
9,160000,116.00,agent_8,116.00,116.00,140.00,116.00,116.00,124.00,140.00,116.00,116.00,116.00
9,180000,116.00,agent_8,116.00,116.00,140.00,116.00,116.00,124.00,116.00,116.00,116.00,116.00
9,200000,116.00,agent_8,116.00,116.00,116.00,116.00,116.00,124.00,116.00,116.00,116.00,116.00
