run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
2,20000,128.00,agent_5,140.00,140.00,128.00,140.00,140.00,128.00,140.00,140.00,140.00,140.00
2,40000,128.00,agent_5,140.00,140.00,128.00,128.00,140.00,128.00,140.00,140.00,140.00,140.00
2,60000,128.00,agent_5,140.00,140.00,128.00,128.00,140.00,128.00,140.00,140.00,140.00,128.00
2,80000,128.00,agent_5,140.00,140.00,128.00,128.00,140.00,128.00,140.00,140.00,128.00,128.00
2,100000,128.00,agent_5,140.00,140.00,128.00,128.00,140.00,128.00,128.00,140.00,128.00,128.00
2,120000,124.00,agent_3,140.00,140.00,128.00,124.00,140.00,128.00,128.00,140.00,128.00,128.00
2,140000,116.00,agent_0,116.00,140.00,128.00,124.00,140.00,128.00,128.00,140.00,128.00,128.00
2,160000,116.00,agent_0,116.00,140.00,128.00,124.00,140.00,128.00,128.00,116.00,128.00,128.00
2,180000,116.00,agent_0,116.00,116.00,128.00,124.00,140.00,128.00,128.00,116.00,128.00,128.00
2,200000,116.00,agent_0,116.00,116.00,116.00,124.00,140.00,128.00,128.00,116.00,128.00,128.00
2,220000,116.00,agent_0,116.00,116.00,116.00,124.00,116.00,128.00,128.00,116.00,128.00,128.00
2,240000,116.00,agent_0,116.00,116.00,116.00,124.00,116.00,116.00,128.00,116.00,128.00,128.00
