run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
8,20000,1232.00,agent_9,2219.00,2072.00,1938.00,1596.00,1578.00,1714.00,1983.00,2047.00,1947.00,1232.00
8,40000,962.00,agent_8,2219.00,2072.00,1938.00,1596.00,1578.00,1714.00,1983.00,2047.00,962.00,1232.00
8,60000,962.00,agent_8,2219.00,2072.00,1938.00,1596.00,1578.00,1714.00,1983.00,997.00,962.00,1232.00
8,80000,962.00,agent_8,2219.00,2072.00,1938.00,1596.00,1578.00,972.00,1983.00,997.00,962.00,1232.00
8,100000,962.00,agent_8,2219.00,2072.00,1938.00,1596.00,1057.00,972.00,1983.00,997.00,962.00,1232.00
8,120000,962.00,agent_8,2219.00,2072.00,973.00,1596.00,1057.00,972.00,1983.00,997.00,962.00,1232.00
8,140000,958.00,agent_3,2219.00,2072.00,973.00,958.00,1057.00,972.00,1983.00,997.00,962.00,1232.00
8,160000,919.00,agent_0,919.00,2072.00,973.00,958.00,1057.00,972.00,1983.00,997.00,962.00,1232.00
8,180000,919.00,agent_0,919.00,2072.00,973.00,958.00,1057.00,972.00,940.00,997.00,962.00,1232.00
8,200000,919.00,agent_0,919.00,941.00,973.00,958.00,1057.00,972.00,940.00,997.00,962.00,1232.00
