run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
1,20000,928.00,agent_5,1644.00,1603.00,1945.00,2012.00,1762.00,928.00,2181.00,1887.00,1900.00,1637.00
1,40000,917.00,agent_1,1644.00,917.00,1945.00,2012.00,1762.00,928.00,2181.00,1887.00,1900.00,1637.00
1,60000,917.00,agent_1,1644.00,917.00,1945.00,2012.00,1762.00,928.00,2181.00,1887.00,1900.00,960.00
1,80000,917.00,agent_1,1644.00,917.00,1945.00,2012.00,964.00,928.00,2181.00,1887.00,1900.00,960.00
1,100000,917.00,agent_1,1644.00,917.00,1945.00,2012.00,964.00,928.00,934.00,1887.00,1900.00,960.00
1,120000,917.00,agent_1,925.00,917.00,1945.00,2012.00,964.00,928.00,934.00,1887.00,1900.00,960.00
1,140000,907.00,agent_7,925.00,917.00,1945.00,2012.00,964.00,928.00,934.00,907.00,1900.00,960.00
1,160000,907.00,agent_7,925.00,917.00,923.00,2012.00,964.00,928.00,934.00,907.00,1900.00,960.00
1,180000,907.00,agent_7,925.00,917.00,923.00,2012.00,964.00,928.00,934.00,907.00,941.00,960.00
1,200000,907.00,agent_7,925.00,917.00,923.00,926.00,964.00,928.00,934.00,907.00,941.00,960.00
