run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
4,20000,661.00,agent_5,1237.00,1122.00,991.00,949.00,1046.00,661.00,1220.00,1132.00,1146.00,1169.00
4,40000,661.00,agent_5,1237.00,1122.00,991.00,949.00,730.00,661.00,1220.00,1132.00,1146.00,1169.00
4,60000,661.00,agent_5,1237.00,1122.00,991.00,949.00,730.00,661.00,1220.00,715.00,1146.00,1169.00
4,80000,661.00,agent_5,1237.00,1122.00,991.00,691.00,730.00,661.00,1220.00,715.00,1146.00,1169.00
4,100000,661.00,agent_5,1237.00,671.00,991.00,691.00,730.00,661.00,1220.00,715.00,1146.00,1169.00
4,120000,661.00,agent_5,1237.00,671.00,991.00,691.00,730.00,661.00,1220.00,715.00,1146.00,666.00
4,140000,661.00,agent_5,1237.00,671.00,991.00,691.00,730.00,661.00,1220.00,715.00,696.00,666.00
4,160000,661.00,agent_5,1237.00,671.00,754.00,691.00,730.00,661.00,1220.00,715.00,696.00,666.00
4,180000,661.00,agent_5,673.00,671.00,754.00,691.00,730.00,661.00,1220.00,715.00,696.00,666.00
4,200000,661.00,agent_5,673.00,671.00,754.00,691.00,730.00,661.00,679.00,715.00,696.00,666.00
