run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
2,20000,1340.00,agent_6,2022.00,1834.00,1796.00,1907.00,1632.00,1954.00,1340.00,1903.00,1974.00,1980.00
2,40000,1224.00,agent_0,1224.00,1834.00,1796.00,1907.00,1632.00,1954.00,1340.00,1903.00,1974.00,1980.00
2,60000,1125.00,agent_4,1224.00,1834.00,1796.00,1907.00,1125.00,1954.00,1340.00,1903.00,1974.00,1980.00
2,80000,1006.00,agent_5,1224.00,1834.00,1796.00,1907.00,1125.00,1006.00,1340.00,1903.00,1974.00,1980.00
2,100000,1006.00,agent_5,1224.00,1834.00,1796.00,1907.00,1125.00,1006.00,1340.00,1357.00,1974.00,1980.00
2,120000,1006.00,agent_5,1224.00,1834.00,1159.00,1907.00,1125.00,1006.00,1340.00,1357.00,1974.00,1980.00
2,140000,1006.00,agent_5,1224.00,1834.00,1159.00,1907.00,1125.00,1006.00,1340.00,1357.00,1305.00,1980.00
2,160000,1006.00,agent_5,1224.00,1105.00,1159.00,1907.00,1125.00,1006.00,1340.00,1357.00,1305.00,1980.00
2,180000,1006.00,agent_5,1224.00,1105.00,1159.00,1125.00,1125.00,1006.00,1340.00,1357.00,1305.00,1980.00
2,200000,972.00,agent_9,1224.00,1105.00,1159.00,1125.00,1125.00,1006.00,1340.00,1357.00,1305.00,972.00
