run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
3,20000,196.00,agent_2,322.00,210.00,196.00,304.00,304.00,306.00,295.00,210.00,316.00,310.00
3,40000,196.00,agent_2,322.00,210.00,196.00,304.00,304.00,306.00,295.00,210.00,215.00,310.00
3,60000,196.00,agent_2,322.00,210.00,196.00,304.00,304.00,306.00,295.00,210.00,215.00,310.00
3,80000,196.00,agent_2,322.00,210.00,196.00,304.00,304.00,198.00,295.00,210.00,196.00,310.00
3,100000,196.00,agent_2,322.00,210.00,196.00,304.00,304.00,198.00,295.00,210.00,196.00,310.00
3,120000,196.00,agent_2,322.00,210.00,196.00,304.00,304.00,198.00,295.00,210.00,196.00,310.00
3,140000,196.00,agent_2,322.00,196.00,196.00,304.00,304.00,198.00,295.00,210.00,196.00,310.00
3,160000,194.00,agent_5,322.00,196.00,196.00,304.00,304.00,194.00,295.00,210.00,196.00,310.00
3,180000,193.00,agent_4,322.00,196.00,196.00,304.00,193.00,194.00,295.00,210.00,196.00,310.00
3,200000,193.00,agent_4,322.00,196.00,196.00,304.00,193.00,194.00,198.00,210.00,196.00,310.00
3,220000,191.00,agent_3,322.00,196.00,196.00,191.00,193.00,194.00,198.00,210.00,196.00,310.00
3,240000,191.00,agent_3,322.00,196.00,196.00,191.00,193.00,194.00,198.00,210.00,196.00,193.00
3,260000,190.00,agent_7,322.00,196.00,196.00,191.00,193.00,194.00,198.00,190.00,196.00,193.00
3,280000,190.00,agent_7,190.00,196.00,196.00,191.00,193.00,194.00,198.00,190.00,196.00,193.00
