run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
9,20000,643.00,agent_8,914.00,910.00,1225.00,942.00,1197.00,1114.00,1174.00,890.00,643.00,997.00
9,40000,643.00,agent_8,649.00,910.00,1225.00,942.00,1197.00,1114.00,1174.00,890.00,643.00,997.00
9,60000,643.00,agent_8,649.00,910.00,1225.00,942.00,1197.00,1114.00,1174.00,890.00,643.00,651.00
9,80000,643.00,agent_8,649.00,910.00,1225.00,942.00,1197.00,1114.00,643.00,890.00,643.00,651.00
9,100000,643.00,agent_8,649.00,910.00,1225.00,654.00,1197.00,1114.00,643.00,890.00,643.00,651.00
9,120000,643.00,agent_8,649.00,655.00,1225.00,654.00,1197.00,1114.00,643.00,890.00,643.00,651.00
9,140000,643.00,agent_8,649.00,655.00,1225.00,654.00,1197.00,644.00,643.00,890.00,643.00,651.00
9,160000,643.00,agent_8,649.00,655.00,1225.00,654.00,643.00,644.00,643.00,890.00,643.00,651.00
9,180000,643.00,agent_8,649.00,655.00,1225.00,654.00,643.00,644.00,643.00,657.00,643.00,651.00
9,200000,643.00,agent_8,649.00,655.00,659.00,654.00,643.00,644.00,643.00,657.00,643.00,651.00
