run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
10,20000,196.00,agent_7,306.00,208.00,212.00,227.00,207.00,322.00,304.00,196.00,318.00,311.00
10,40000,196.00,agent_7,306.00,196.00,212.00,227.00,207.00,322.00,304.00,196.00,318.00,311.00
10,60000,192.00,agent_4,306.00,196.00,212.00,227.00,192.00,322.00,304.00,196.00,318.00,311.00
10,80000,192.00,agent_4,306.00,196.00,196.00,227.00,192.00,322.00,304.00,196.00,318.00,311.00
10,100000,192.00,agent_4,306.00,196.00,196.00,196.00,192.00,322.00,304.00,196.00,318.00,311.00
10,120000,192.00,agent_4,201.00,196.00,196.00,196.00,192.00,322.00,304.00,196.00,318.00,311.00
10,140000,191.00,agent_6,201.00,196.00,196.00,196.00,192.00,322.00,191.00,196.00,318.00,311.00
10,160000,191.00,agent_6,201.00,196.00,196.00,196.00,192.00,322.00,191.00,196.00,196.00,311.00
10,180000,191.00,agent_6,201.00,196.00,196.00,196.00,192.00,205.00,191.00,196.00,196.00,311.00
10,200000,191.00,agent_6,201.00,196.00,196.00,196.00,192.00,205.00,191.00,196.00,196.00,195.00
