run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
10,20000,1306.00,agent_9,1922.00,2108.00,1623.00,1598.00,2143.00,1861.00,1871.00,1651.00,1686.00,1306.00
10,40000,1252.00,agent_1,1922.00,1252.00,1623.00,1598.00,2143.00,1861.00,1871.00,1651.00,1686.00,1306.00
10,60000,1234.00,agent_8,1922.00,1252.00,1623.00,1598.00,2143.00,1861.00,1871.00,1651.00,1234.00,1306.00
10,80000,1018.00,agent_5,1922.00,1252.00,1623.00,1598.00,2143.00,1018.00,1871.00,1651.00,1234.00,1306.00
10,100000,1018.00,agent_5,1922.00,1252.00,1623.00,1598.00,2143.00,1018.00,1023.00,1651.00,1234.00,1306.00
10,120000,1018.00,agent_5,1922.00,1252.00,1623.00,1598.00,1164.00,1018.00,1023.00,1651.00,1234.00,1306.00
10,140000,1018.00,agent_5,1922.00,1252.00,1623.00,1096.00,1164.00,1018.00,1023.00,1651.00,1234.00,1306.00
10,160000,1018.00,agent_5,1922.00,1252.00,1173.00,1096.00,1164.00,1018.00,1023.00,1651.00,1234.00,1306.00
10,180000,1018.00,agent_5,1922.00,1252.00,1173.00,1096.00,1164.00,1018.00,1023.00,1083.00,1234.00,1306.00
10,200000,998.00,agent_0,998.00,1252.00,1173.00,1096.00,1164.00,1018.00,1023.00,1083.00,1234.00,1306.00
