run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
7,20000,116.00,agent_7,140.00,140.00,140.00,140.00,140.00,140.00,140.00,116.00,140.00,140.00
7,40000,116.00,agent_7,140.00,140.00,140.00,140.00,116.00,140.00,140.00,116.00,140.00,140.00
7,60000,116.00,agent_7,140.00,140.00,140.00,140.00,116.00,140.00,140.00,116.00,116.00,140.00
7,80000,116.00,agent_7,140.00,140.00,140.00,140.00,116.00,116.00,140.00,116.00,116.00,140.00
7,100000,116.00,agent_7,140.00,140.00,140.00,140.00,116.00,116.00,140.00,116.00,116.00,116.00
7,120000,116.00,agent_7,140.00,116.00,140.00,140.00,116.00,116.00,140.00,116.00,116.00,116.00
7,140000,116.00,agent_7,140.00,116.00,140.00,140.00,116.00,116.00,116.00,116.00,116.00,116.00
7,160000,116.00,agent_7,140.00,116.00,140.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00
7,180000,116.00,agent_7,116.00,116.00,140.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00
7,200000,116.00,agent_7,116.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00
