run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
7,20000,171.00,agent_6,198.00,236.00,207.00,204.00,204.00,198.00,171.00,218.00,197.00,198.00
7,40000,171.00,agent_6,198.00,236.00,173.00,204.00,204.00,198.00,171.00,218.00,197.00,198.00
7,60000,171.00,agent_6,173.00,236.00,173.00,204.00,204.00,198.00,171.00,218.00,197.00,198.00
7,80000,171.00,agent_6,173.00,236.00,173.00,204.00,204.00,198.00,171.00,218.00,173.00,198.00
7,100000,171.00,agent_6,173.00,236.00,173.00,204.00,204.00,198.00,171.00,218.00,173.00,176.00
7,120000,168.00,agent_1,173.00,168.00,173.00,204.00,204.00,198.00,171.00,218.00,173.00,176.00
7,140000,168.00,agent_1,173.00,168.00,173.00,171.00,204.00,198.00,171.00,218.00,173.00,176.00
7,160000,168.00,agent_1,173.00,168.00,173.00,171.00,204.00,198.00,171.00,171.00,173.00,176.00
7,180000,168.00,agent_1,173.00,168.00,173.00,171.00,204.00,178.00,171.00,171.00,173.00,176.00
7,200000,168.00,agent_1,173.00,168.00,173.00,171.00,178.00,178.00,171.00,171.00,173.00,176.00
