run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
6,20000,196.00,agent_0,196.00,212.00,309.00,304.00,218.00,256.00,312.00,207.00,296.00,292.00
6,40000,196.00,agent_0,196.00,212.00,309.00,304.00,196.00,256.00,312.00,207.00,296.00,292.00
6,60000,196.00,agent_0,196.00,212.00,309.00,304.00,196.00,214.00,312.00,207.00,296.00,292.00
6,80000,196.00,agent_0,196.00,212.00,309.00,198.00,196.00,214.00,201.00,207.00,296.00,292.00
6,100000,196.00,agent_0,196.00,212.00,309.00,198.00,196.00,196.00,196.00,207.00,296.00,292.00
6,120000,196.00,agent_0,196.00,212.00,309.00,198.00,196.00,196.00,196.00,207.00,296.00,292.00
6,140000,196.00,agent_0,196.00,212.00,309.00,198.00,196.00,196.00,196.00,207.00,296.00,292.00
6,160000,194.00,agent_7,196.00,212.00,309.00,198.00,196.00,196.00,196.00,194.00,296.00,292.00
6,180000,194.00,agent_7,196.00,212.00,309.00,198.00,196.00,196.00,196.00,194.00,218.00,292.00
6,200000,193.00,agent_6,196.00,212.00,309.00,198.00,196.00,196.00,193.00,194.00,218.00,292.00
6,220000,192.00,agent_2,196.00,212.00,192.00,198.00,196.00,196.00,193.00,194.00,218.00,292.00
6,240000,188.00,agent_1,196.00,188.00,192.00,198.00,196.00,196.00,193.00,194.00,218.00,292.00
6,260000,187.00,agent_3,196.00,188.00,192.00,187.00,196.00,196.00,193.00,194.00,218.00,292.00
6,280000,187.00,agent_3,196.00,188.00,192.00,187.00,196.00,196.00,193.00,194.00,218.00,187.00
