run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
2,20000,488.00,agent_5,522.00,547.00,570.00,587.00,592.00,488.00,559.00,570.00,614.00,544.00
2,40000,477.00,agent_6,522.00,547.00,570.00,587.00,592.00,488.00,477.00,570.00,614.00,544.00
2,60000,477.00,agent_6,489.00,547.00,570.00,587.00,592.00,488.00,477.00,570.00,614.00,544.00
2,80000,451.00,agent_3,489.00,547.00,570.00,451.00,592.00,488.00,477.00,570.00,614.00,544.00
2,100000,451.00,agent_3,489.00,547.00,570.00,451.00,592.00,488.00,477.00,570.00,457.00,544.00
2,120000,443.00,agent_7,489.00,547.00,570.00,451.00,592.00,488.00,477.00,443.00,457.00,544.00
2,140000,438.00,agent_9,489.00,547.00,570.00,451.00,592.00,488.00,477.00,443.00,457.00,438.00
2,160000,438.00,agent_9,489.00,456.00,570.00,451.00,592.00,488.00,477.00,443.00,457.00,438.00
2,180000,438.00,agent_9,489.00,456.00,490.00,451.00,592.00,488.00,477.00,443.00,457.00,438.00
2,200000,438.00,agent_9,489.00,456.00,490.00,451.00,467.00,488.00,477.00,443.00,457.00,438.00
