run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
7,20000,196.00,agent_0,196.00,211.00,312.00,306.00,207.00,207.00,211.00,323.00,314.00,207.00
7,40000,195.00,agent_4,195.00,196.00,312.00,306.00,195.00,195.00,196.00,323.00,314.00,195.00
7,60000,195.00,agent_4,195.00,195.00,312.00,306.00,195.00,195.00,196.00,323.00,314.00,195.00
7,80000,195.00,agent_4,195.00,195.00,312.00,201.00,195.00,195.00,195.00,323.00,201.00,195.00
7,100000,195.00,agent_4,195.00,195.00,198.00,201.00,195.00,195.00,195.00,323.00,195.00,195.00
7,120000,195.00,agent_4,195.00,195.00,198.00,195.00,195.00,195.00,195.00,199.00,195.00,195.00
7,140000,195.00,agent_4,195.00,195.00,195.00,195.00,195.00,195.00,195.00,199.00,195.00,195.00
7,160000,195.00,agent_4,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00
7,180000,195.00,agent_4,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00
7,200000,195.00,agent_4,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00
