run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
6,20000,123.00,agent_8,141.00,141.00,141.00,141.00,141.00,141.00,141.00,141.00,123.00,141.00
6,40000,123.00,agent_8,141.00,141.00,141.00,141.00,141.00,126.00,141.00,141.00,123.00,141.00
6,60000,123.00,agent_8,126.00,141.00,141.00,141.00,141.00,126.00,141.00,141.00,123.00,141.00
6,80000,123.00,agent_8,126.00,141.00,126.00,141.00,141.00,126.00,141.00,141.00,123.00,141.00
6,100000,122.00,agent_9,126.00,141.00,126.00,141.00,141.00,126.00,141.00,141.00,123.00,122.00
6,120000,122.00,agent_9,126.00,126.00,126.00,141.00,141.00,126.00,141.00,141.00,123.00,122.00
6,140000,122.00,agent_9,126.00,126.00,126.00,122.00,141.00,126.00,141.00,141.00,123.00,122.00
6,160000,122.00,agent_9,126.00,126.00,126.00,122.00,141.00,126.00,126.00,141.00,123.00,122.00
6,180000,121.00,agent_7,126.00,126.00,126.00,122.00,141.00,126.00,126.00,121.00,123.00,122.00
6,200000,121.00,agent_7,126.00,126.00,126.00,122.00,122.00,126.00,126.00,121.00,123.00,122.00
