run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
4,20000,659.00,agent_8,1139.00,904.00,954.00,860.00,1207.00,938.00,904.00,953.00,659.00,920.00
4,40000,648.00,agent_7,1139.00,904.00,954.00,860.00,1207.00,938.00,904.00,648.00,659.00,920.00
4,60000,636.00,agent_2,1139.00,904.00,636.00,860.00,1207.00,938.00,904.00,648.00,659.00,920.00
4,80000,636.00,agent_2,1139.00,653.00,636.00,860.00,1207.00,938.00,904.00,648.00,659.00,920.00
4,100000,636.00,agent_2,1139.00,653.00,636.00,860.00,1207.00,938.00,904.00,648.00,659.00,643.00
4,120000,636.00,agent_2,1139.00,653.00,636.00,860.00,1207.00,660.00,904.00,648.00,659.00,643.00
4,140000,636.00,agent_2,639.00,653.00,636.00,860.00,1207.00,660.00,904.00,648.00,659.00,643.00
4,160000,636.00,agent_2,639.00,653.00,636.00,647.00,1207.00,660.00,904.00,648.00,659.00,643.00
4,180000,636.00,agent_2,639.00,653.00,636.00,647.00,651.00,660.00,904.00,648.00,659.00,643.00
4,200000,636.00,agent_2,639.00,653.00,636.00,647.00,651.00,660.00,645.00,648.00,659.00,643.00
