run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
2,20000,404.00,agent_9,556.00,554.00,509.00,598.00,560.00,561.00,565.00,621.00,530.00,404.00
2,40000,384.00,agent_1,556.00,384.00,509.00,598.00,560.00,561.00,565.00,621.00,530.00,404.00
2,60000,384.00,agent_1,556.00,384.00,399.00,598.00,560.00,561.00,565.00,621.00,530.00,404.00
2,80000,384.00,agent_1,556.00,384.00,399.00,598.00,560.00,561.00,565.00,621.00,405.00,404.00
2,100000,384.00,agent_1,556.00,384.00,399.00,598.00,560.00,561.00,400.00,621.00,405.00,404.00
2,120000,384.00,agent_1,399.00,384.00,399.00,598.00,560.00,561.00,400.00,621.00,405.00,404.00
2,140000,384.00,agent_1,399.00,384.00,399.00,598.00,560.00,396.00,400.00,621.00,405.00,404.00
2,160000,384.00,agent_1,399.00,384.00,399.00,392.00,560.00,396.00,400.00,621.00,405.00,404.00
2,180000,384.00,agent_1,399.00,384.00,399.00,392.00,389.00,396.00,400.00,621.00,405.00,404.00
2,200000,384.00,agent_1,399.00,384.00,399.00,392.00,389.00,396.00,400.00,407.00,405.00,404.00
