run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
6,20000,196.00,agent_0,196.00,216.00,299.00,313.00,323.00,207.00,212.00,212.00,316.00,321.00
6,40000,195.00,agent_5,196.00,196.00,299.00,313.00,323.00,195.00,196.00,196.00,316.00,321.00
6,60000,195.00,agent_5,195.00,196.00,299.00,313.00,323.00,195.00,195.00,195.00,316.00,321.00
6,80000,195.00,agent_5,195.00,195.00,218.00,313.00,323.00,195.00,195.00,195.00,230.00,321.00
6,100000,194.00,agent_3,194.00,195.00,218.00,194.00,201.00,194.00,194.00,195.00,230.00,321.00
6,120000,194.00,agent_3,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00,230.00,199.00
6,140000,194.00,agent_3,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00
6,160000,194.00,agent_3,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00
6,180000,194.00,agent_3,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00
6,200000,194.00,agent_3,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00,194.00
