run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
2,20000,126.00,agent_6,141.00,141.00,141.00,141.00,141.00,141.00,126.00,141.00,141.00,141.00
2,40000,122.00,agent_3,141.00,141.00,141.00,122.00,141.00,141.00,126.00,141.00,141.00,141.00
2,60000,122.00,agent_3,141.00,141.00,141.00,122.00,141.00,141.00,126.00,141.00,141.00,123.00
2,80000,122.00,agent_3,141.00,124.00,141.00,122.00,141.00,141.00,126.00,141.00,141.00,123.00
2,100000,122.00,agent_3,141.00,124.00,141.00,122.00,124.00,141.00,126.00,141.00,141.00,123.00
2,120000,122.00,agent_3,141.00,124.00,126.00,122.00,124.00,141.00,126.00,141.00,141.00,123.00
2,140000,122.00,agent_3,141.00,124.00,126.00,122.00,124.00,141.00,126.00,141.00,123.00,123.00
2,160000,122.00,agent_3,141.00,124.00,126.00,122.00,124.00,141.00,126.00,122.00,123.00,123.00
2,180000,122.00,agent_3,141.00,124.00,126.00,122.00,124.00,126.00,126.00,122.00,123.00,123.00
2,200000,122.00,agent_3,126.00,124.00,126.00,122.00,124.00,126.00,126.00,122.00,123.00,123.00
