run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
4,20000,124.00,agent_2,140.00,140.00,124.00,140.00,140.00,140.00,140.00,140.00,140.00,140.00
4,40000,116.00,agent_3,140.00,140.00,124.00,116.00,140.00,140.00,140.00,140.00,140.00,140.00
4,60000,116.00,agent_3,140.00,140.00,124.00,116.00,140.00,140.00,116.00,140.00,140.00,140.00
4,80000,116.00,agent_3,140.00,140.00,124.00,116.00,116.00,140.00,116.00,140.00,140.00,140.00
4,100000,116.00,agent_3,116.00,140.00,124.00,116.00,116.00,140.00,116.00,140.00,140.00,140.00
4,120000,116.00,agent_3,116.00,140.00,124.00,116.00,116.00,116.00,116.00,140.00,140.00,140.00
4,140000,116.00,agent_3,116.00,120.00,124.00,116.00,116.00,116.00,116.00,140.00,140.00,140.00
4,160000,116.00,agent_3,116.00,120.00,124.00,116.00,116.00,116.00,116.00,116.00,140.00,140.00
4,180000,116.00,agent_3,116.00,120.00,124.00,116.00,116.00,116.00,116.00,116.00,140.00,116.00
4,200000,116.00,agent_3,116.00,120.00,124.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00
